Soil_Type,Nitrogen,Phosphorus,Potassium
Black Soil,77.6656124996038,78.5627946268457,92.0343592024648
Black Soil,146.66931048679,54.5282065148976,24.649867325563
Cinder Soil,85.0343829020269,21.9053506384997,32.103045716231
Black Soil,69.6470327008776,6.94135025488965,77.8874654068162
Black Soil,135.204257310584,32.8804642392743,36.9428388925009
Black Soil,119.100431623491,32.8276695018952,61.6272719352848
Black Soil,73.2676317980054,69.7736480411988,42.5089043372555
Cinder Soil,79.5836425353778,65.8450992930545,61.2237589516963
Cinder Soil,26.8018699011053,44.9039995994913,66.6489939667593
Cinder Soil,63.3365249097587,82.933246878015,61.3209569582856
Laterite Soil,91.1567976851164,39.7286635491524,72.3486379519623
Black Soil,108.148258524394,23.4253129606586,75.8937467579257
Black Soil,80.2884514990509,33.604481691463,84.3551197907928
Laterite Soil,20.680679593813,65.295989313785,26.137189652872
Laterite Soil,20.0275372423534,19.3521769481948,26.474473361772
Peat Soil,29.7922592455893,65.3750393679866,96.3877795739298
Black Soil,12.3005321279912,69.4070446530737,60.8030500155307
Peat Soil,142.686173956387,42.7307114619245,20.8275214628372
Peat Soil,72.1415462150223,31.8378442147444,49.4742570827981
Cinder Soil,15.0018921812492,28.7858202010657,17.5645111584671
Laterite Soil,113.503491891581,49.1154561754049,69.3644023189216
Black Soil,128.22874454865,13.4819142862684,72.5494147683342
Laterite Soil,134.918892844022,39.8372767504119,21.8072892768229
Laterite Soil,127.414286703828,83.4987437248648,40.7737819074533
Peat Soil,42.8773259206294,47.8298835161969,84.4876131710364
Peat Soil,28.9649455883675,5.11911081879007,50.086747599548
Yellow Soil,18.9842556270113,42.8563775547031,75.0096342231219
Peat Soil,143.293589350615,61.5478853471932,18.4195252044566
Yellow Soil,15.8670689045336,57.3518630114193,44.7081767789511
Black Soil,90.9014809404298,52.3270885580307,27.6095827997242
Laterite Soil,141.078134735787,23.7152592671235,45.2450954374625
Laterite Soil,126.424563418209,47.0695257803841,47.6807416214323
Yellow Soil,108.357959949808,82.5970345436542,98.6003827169568
Black Soil,115.244301553581,17.2518084790516,32.699008617558
Laterite Soil,33.1982727372184,19.0724069527551,20.3018072246323
Laterite Soil,14.2504103475007,7.82101679847923,83.0235612971975
Cinder Soil,16.2948111939126,73.2799541363249,57.2431735821477
Peat Soil,69.595880328691,66.3037415572477,63.081180712873
Black Soil,72.1730176251413,30.4395388477642,95.986978320473
Laterite Soil,79.5146049077422,62.9367166953233,22.4338597575716
Peat Soil,138.599155975341,31.4367147712857,46.8339458791281
Cinder Soil,128.184724054576,77.9844552427359,52.8684093934694
Peat Soil,35.489270484816,62.5018055202805,71.4960150086147
Cinder Soil,35.9443144697751,48.9987662682239,96.8037976309733
Laterite Soil,30.1540022834228,35.9543180589648,30.4943340310171
Black Soil,29.5558847228156,38.4804599372611,50.2963737421649
Cinder Soil,90.4625885300238,88.0845264634444,63.9002226257251
Cinder Soil,117.265796882498,8.82310830529348,45.667587136232
Cinder Soil,39.649766777362,15.4817172754837,20.1794721185466
Cinder Soil,23.0053323672624,43.6932952334346,34.836406372918
Laterite Soil,138.334001761939,83.1914078050474,30.8208758957911
Black Soil,63.7888292862239,54.3688203359811,78.0184337338066
Laterite Soil,77.8087463867221,83.1279651949048,22.8728099815731
Yellow Soil,90.3614677626835,89.5010577392348,16.6746968151182
Cinder Soil,76.2103250952356,17.6643482270076,82.7962883337153
Black Soil,39.137173901772,81.8343577986606,38.6235187824847
Black Soil,68.221663492394,77.5979002380949,15.7499348444514
Peat Soil,19.063422865574,77.1486673004582,45.048714040522
Cinder Soil,73.3389238410208,12.874352379638,51.8511226724714
Black Soil,87.4456220384746,53.2972802174226,74.8101235598946
Peat Soil,106.972495087995,46.2701043567332,33.8686235420527
Laterite Soil,72.6197337759401,29.3225713792765,90.9483670665655
Cinder Soil,91.8411863619123,40.7105689657446,16.2403356004213
Cinder Soil,94.5364954215129,26.0757105798662,46.170569657186
Cinder Soil,101.626216131965,73.3957738389077,74.5067653934204
Black Soil,136.248129031577,25.7143750369697,71.4069313459687
Cinder Soil,73.6238815762969,80.1902256391794,33.0363429666434
Yellow Soil,93.8513535451562,55.2264749748163,76.0861673065508
Cinder Soil,148.665304726087,83.3814989550752,85.4291706613739
Black Soil,52.9454434393183,6.56615189062333,45.5418044016462
Laterite Soil,7.65364752539104,19.8820147637467,23.7049623606155
Yellow Soil,76.7947626327822,17.9557154401921,79.4296660413726
Cinder Soil,74.5240148851164,8.07054306167308,99.5439189940078
Peat Soil,50.6146131064985,28.2179745086901,62.7818191826317
Cinder Soil,75.0131665654928,20.5728266261972,99.1779080860125
Black Soil,18.3964762405545,64.6940991729352,96.0150301235837
Laterite Soil,54.5043356907924,34.0634685456217,75.4959713899132
Peat Soil,38.3859599959522,47.5174366769352,62.118626556984
Black Soil,37.5517658335181,54.1709347599387,91.9437645409829
Cinder Soil,29.1603461737014,8.51575020567434,17.4455867003435
Yellow Soil,84.3017366916761,69.3714156979099,94.6070486236898
Cinder Soil,76.6155434640535,66.6746654683094,96.3426553867706
Laterite Soil,108.999368712371,29.7163463078724,11.3134554506236
Peat Soil,81.0097449538183,87.2696505719901,62.6571212004704
Peat Soil,60.6370247037435,43.0741202176843,11.4209293644253
Yellow Soil,123.612676907566,47.2246660388216,99.6674171989999
Laterite Soil,124.1529655584,38.3562024067414,36.0596382434242
Laterite Soil,122.815923219172,24.4499312059363,21.7501640408408
Yellow Soil,95.2323378885411,22.3334350052955,74.8312048002486
Cinder Soil,60.994457078209,38.0315800399427,92.5750862751993
Black Soil,116.260769262615,79.9939882488071,89.5069099894315
Black Soil,30.0793506643849,32.2763256906597,48.600908220096
Peat Soil,14.4592246304955,12.3922058632968,24.0159356579517
Cinder Soil,128.243985961035,87.3621253735048,64.2622694177582
Yellow Soil,86.1939217560047,32.7359115833374,65.3805651128519
Peat Soil,30.4779379500028,23.8923610721491,30.9961745224268
Peat Soil,94.6393499651827,25.1444124430743,68.1403683958516
Cinder Soil,83.8515748448848,82.4674067101119,97.8518074379114
Yellow Soil,80.1166422154301,26.819435885257,44.6100022890862
Laterite Soil,45.5161954643431,84.4680148300005,15.7339897148837
Laterite Soil,119.933983064114,53.3287255314575,43.0419564964105
Peat Soil,20.8629120578808,53.4934371031554,53.57082027118
Peat Soil,39.859331060862,21.5553738141681,63.5819664109302
Yellow Soil,61.3416911165873,74.4018758869639,72.2420302667551
Yellow Soil,86.0639143532655,78.9112151909029,79.1466160930767
Cinder Soil,143.669172217346,40.8563965454552,23.2944898129534
Cinder Soil,100.215537899265,84.0918671494504,79.0922658903536
Black Soil,7.86842045757087,84.8869506912025,64.4045069710316
Laterite Soil,50.8788992246593,43.9104282770607,22.321802017566
Black Soil,67.3057717645424,28.725864300406,44.8101565191825
Peat Soil,112.767042546798,62.5755339776767,77.6207978306417
Cinder Soil,74.8793386752455,78.1452226196944,39.1020110558608
Peat Soil,12.1744259893462,42.7196576346292,59.5716520328472
Cinder Soil,97.5028615791451,70.2661808762435,45.5217478219428
Peat Soil,141.627039717569,53.4222002072504,30.3739648754728
Cinder Soil,126.93309700422,39.3241670557367,37.5504426857055
Yellow Soil,45.1325777111275,87.7406567565274,21.1972302776898
Black Soil,61.260290421231,30.7722495449046,30.708410320535
Black Soil,106.234368614721,66.601628739372,98.0581000815942
Cinder Soil,78.1265647635602,59.6527466950093,87.9501474158233
Laterite Soil,84.1742251864493,41.7829884492266,51.5255791318665
Laterite Soil,6.54726258929775,58.7963673415205,51.8494971630818
Yellow Soil,56.9090642207731,66.2555581878757,11.9578296403849
Peat Soil,50.4354879942591,27.8646902227629,66.3429756178318
Yellow Soil,52.7682050681993,53.2722789266956,82.1025505609533
Yellow Soil,96.0472135446574,39.6256165174832,74.4218882769693
Yellow Soil,55.4201222103234,84.8427599671343,64.6753690931953
Black Soil,145.582351503016,46.8008740823022,43.622429488994
Black Soil,46.754862166644,30.2154986864031,15.4536220093451
Cinder Soil,129.29189893085,38.4900243554172,17.45975600973
Black Soil,87.2130972911732,36.3600627127827,85.5987763311114
Cinder Soil,103.349955639856,33.1423240866744,96.8177275205895
Cinder Soil,86.2319399775164,40.1078616333252,18.692145983889
Yellow Soil,149.525866066833,39.3736070851727,92.2584197193224
Black Soil,149.525338323869,20.4912967250057,17.3483620890302
Peat Soil,93.4541178636437,19.9478451935853,73.8551992318558
Cinder Soil,21.0306295963092,16.6922160234407,44.5746081859193
Yellow Soil,120.177092725128,9.42839801873766,25.125416104534
Black Soil,19.437545584306,47.4460062614449,52.5199573254174
Peat Soil,34.5496195729738,21.3935738770542,98.3513016677541
Black Soil,60.0333038744926,54.1269067313386,69.6541398035874
Peat Soil,7.78712731517978,64.0987212416247,37.870740457238
Laterite Soil,91.6069165251942,15.4962323072818,38.6313368123504
Yellow Soil,116.506707998631,6.98240647274046,72.9088667481593
Laterite Soil,130.943624067399,17.6429616625944,96.0390328933831
Cinder Soil,6.02672725131914,69.1809642448525,35.1798502652663
Cinder Soil,149.760838568019,78.0375932121154,58.0117406493549
Black Soil,108.22607654559,23.7457746052877,34.9411861780284
Peat Soil,40.3559643852086,82.1994007106755,15.7571819971431
Black Soil,43.3981465324463,73.277116167256,56.0636089986513
Laterite Soil,30.741512234009,38.0048945591562,67.2018177288301
Black Soil,28.4600813485524,20.6326260367804,93.8382445689747
Cinder Soil,145.990263949679,26.2196486309421,18.475379819304
Cinder Soil,137.614615979418,55.9781377623648,73.1520428008944
Cinder Soil,43.5770107055043,55.9743797225781,74.6314344010542
Peat Soil,102.309015615483,48.4704113259812,90.6246065409503
Yellow Soil,35.0876345205671,84.8469674186105,91.4104713606184
Yellow Soil,99.6298007049346,65.7741478024117,49.4260178214606
Laterite Soil,47.8449800923537,61.1284500070912,25.790870702184
Laterite Soil,146.30866190132,87.8403415744434,12.4288948972434
Black Soil,144.482027678106,12.2630687800164,38.8211335636526
Peat Soil,82.6113957007183,35.7278500717206,86.0073131326463
Cinder Soil,94.9956149400273,56.4912558908516,80.9317544451051
Laterite Soil,19.3467814466737,33.0286804014605,52.7671819327693
Peat Soil,113.549880878745,75.2030855269869,89.613696899453
Black Soil,104.333188121059,39.9922242193872,43.8764920361153
Laterite Soil,42.9521751200058,37.7870582339378,97.668567961209
Peat Soil,113.753730620148,8.04806070375991,79.1214724512988
Laterite Soil,41.0831030402547,44.9129944909181,16.3797771503577
Cinder Soil,68.0739998873031,23.7278476350163,65.5114459237359
Peat Soil,73.3056386377999,68.7084941320469,11.0044362565969
Black Soil,12.3701086738697,63.5919463167713,28.1689828847223
Black Soil,84.6613098043764,47.9440038027609,56.5438620204148
Cinder Soil,134.683633111489,79.4245602270056,29.7344678903938
Yellow Soil,110.121773020093,85.605759008212,30.2028649985503
Cinder Soil,60.0394632222789,50.3148817249019,59.6357298567753
Black Soil,79.6825153544824,34.5280235194644,28.1493524394348
Peat Soil,72.1004245721926,11.1056531521277,22.6573572781495
Peat Soil,98.5649781501666,40.0251760813902,37.9945097355528
Black Soil,25.0918800158215,77.6805953779862,54.7003299068013
Black Soil,14.7005564328765,56.3203390301023,16.7852237345413
Yellow Soil,128.086723896998,37.0297213367927,65.5870811673433
Laterite Soil,82.2064028056622,25.8942530756072,68.4889590245681
Yellow Soil,82.5464588938113,50.4598660577367,16.3016441436301
Peat Soil,56.9087587482407,80.9596882591601,80.366494065473
Yellow Soil,79.8404102140385,85.4779143812988,22.7443599373898
Black Soil,127.073807894224,38.7305040958082,36.4678971265765
Cinder Soil,40.8359580389537,26.5676039193401,58.0979834590429
Peat Soil,20.331980740416,13.9814171834816,52.6176642137931
Peat Soil,27.9921701875534,77.7980524495998,64.638959997189
Black Soil,119.054395639775,46.3084541915397,73.2405630142717
Cinder Soil,90.2811853276755,78.1291026150083,75.4482469367992
Black Soil,16.8047355961312,53.2155869557792,91.0860934857609
Laterite Soil,7.81231715681821,55.6755092666401,58.7987865995961
Yellow Soil,24.1576866176309,7.82621702067111,39.3195751307198
Peat Soil,38.6039008062561,32.7105445407864,56.0281473820935
Black Soil,96.7251417692219,5.91103007288107,29.4418012671115
Yellow Soil,125.299488932157,55.893856253902,90.5554917684018
Peat Soil,99.913994481548,88.7750994112415,23.4615363855423
Peat Soil,78.4666431633416,8.42461852599702,69.6176612808922
Peat Soil,134.036537061433,34.5957170135267,56.6798943455525
Black Soil,145.002423300988,5.08708049300964,50.0419487886566
Yellow Soil,47.5986059314225,39.0578099126068,11.2668990590288
Peat Soil,122.258722842544,63.4895338577304,73.1207828970998
Peat Soil,118.270501942184,79.9860473268378,56.1154436487976
Black Soil,143.37249748406,76.920677249906,84.8502428569069
Peat Soil,32.6965299227736,85.0214240633137,75.4110182648286
Yellow Soil,146.807283502005,21.0560032522079,51.2410294356575
Black Soil,132.445529690307,58.8203239148988,16.8886699894794
Laterite Soil,93.3527065134312,23.3948865824136,73.6990684711663
Yellow Soil,19.5434215651678,31.2332511676403,87.5248269994574
Yellow Soil,90.1546981660454,89.7917274052082,79.4860651019974
Laterite Soil,85.2933627775287,41.5126899817704,41.0626769594278
Black Soil,134.167191238787,50.2594462162951,67.8534772859235
Yellow Soil,69.4245791604169,12.9132748701023,48.8764235377719
Laterite Soil,21.6575179652889,65.0012965563419,64.5006718455809
Yellow Soil,136.469472052644,54.8872140410212,61.6979672367764
Laterite Soil,9.18810896811294,61.4244014864713,23.2174183784177
Laterite Soil,99.3620875791951,65.0965072365713,83.305657654946
Yellow Soil,111.834281143488,38.1302870584034,49.4700518079019
Black Soil,40.5435213929676,82.9825878920853,67.1463905601712
Laterite Soil,30.5364835343866,48.8461417163405,38.6776999467663
Laterite Soil,91.7880525774917,11.3320359639269,52.5418344779012
Yellow Soil,33.8863024299869,26.0541060480047,73.8525829260625
Laterite Soil,110.493517662514,73.7174760885509,91.6259920524265
Peat Soil,134.421569411877,5.78758234298404,92.0705084644069
Black Soil,90.3454829740103,14.3429595180054,60.006739310275
Cinder Soil,73.4175595144165,44.2710027589004,64.3928510688541
Cinder Soil,143.441932974934,40.3237822839868,28.1094558896854
Black Soil,24.7332800252353,37.6864922623339,71.2019569890378
Cinder Soil,122.002154327138,67.4502674498681,55.3613234993803
Laterite Soil,96.3298003938952,21.6790806938046,95.1175345174174
Black Soil,109.636415617695,72.8871189535354,15.4772900864436
Black Soil,6.10540588363821,80.8909347284615,65.5260842332158
Cinder Soil,35.1374470936876,36.7965755957713,14.613664842891
Yellow Soil,14.7826441139166,61.5016364137305,75.7759641434019
Black Soil,98.5730900269448,39.6609817378812,61.7570043379562
Peat Soil,61.0287031263927,29.4066893243819,55.6592825755602
Black Soil,91.0931340119184,66.6903878553275,14.3329583028009
Peat Soil,112.656906101843,9.23732863549322,65.4899950440106
Cinder Soil,5.58325336172023,78.1200801118755,32.9360531761996
Laterite Soil,5.91780428540253,87.5507558539383,31.5467789862416
Yellow Soil,15.1426225239189,32.0663389621241,90.2525296303598
Peat Soil,67.3683773298218,42.3875256061509,25.646913890086
Peat Soil,100.281271626475,60.0728882672008,82.1272177180747
Laterite Soil,45.7263542014882,85.5697601323651,40.5636416155057
Yellow Soil,69.7446755796222,26.5602426147156,91.1136358410382
Yellow Soil,133.070163585855,56.2375394195426,57.0544965765606
Black Soil,10.7478731682181,29.0922263644279,52.3541710150603
Yellow Soil,10.5915814324016,63.0798459270459,80.4892223329449
Laterite Soil,96.2338293977716,69.9750747975001,16.095813971732
Peat Soil,9.54465716956988,89.1854009428504,32.8466014138516
Peat Soil,123.338205555865,58.4652616895028,27.5491809280212
Laterite Soil,7.60735153897679,71.2545221684763,62.6309142298986
Yellow Soil,28.8604960076273,30.9424793594964,50.0726624345669
Cinder Soil,95.1765427551753,67.4961038853658,48.3496612370746
Cinder Soil,6.51695169823617,78.1407621008798,82.7949779924308
Peat Soil,128.817606050891,65.8430902697957,61.6914573067066
Yellow Soil,61.0482631828248,27.4235753717799,49.6578584672204
Laterite Soil,42.4028063810325,59.0438949774015,93.3823283570744
Cinder Soil,110.474042448304,18.6169582538583,73.3842492228671
Yellow Soil,113.072026810642,12.2743263985409,56.1707607610402
Black Soil,48.515925450933,73.603936848606,27.2069387730171
Black Soil,88.6614491424411,54.3598929868299,65.4231118737649
Black Soil,108.594784056789,83.7772113066305,38.1922546290686
Peat Soil,85.6284959442473,40.3278974091086,58.7424012866527
Laterite Soil,57.832365005625,50.9104096143636,48.1226438106271
Black Soil,26.1424167365003,44.3913985957875,47.8041253046218
Laterite Soil,137.511841572591,7.79720545788654,12.2292008132262
Yellow Soil,12.7063345825257,22.2321446794617,89.9638958661832
Black Soil,45.5174207168261,23.4541668457895,97.1324361181032
Cinder Soil,15.783277602537,83.0806338907792,90.9352904181632
Yellow Soil,138.046446340689,7.9598186592212,23.2724872212049
Cinder Soil,44.4033674913664,10.8972785544705,24.5333301886127
Cinder Soil,58.5923417620865,24.4765497220974,17.6995882273309
Yellow Soil,11.678920625099,80.1045574918373,24.7953356662065
Yellow Soil,13.916465557061,41.918281438473,57.855378304237
Black Soil,135.56954569452,43.4261207643111,18.8854612092621
Yellow Soil,94.73151770431,19.4316569624125,43.4624227295271
Peat Soil,38.0526902049152,41.2938045774695,19.7285786230727
Yellow Soil,138.927485901027,29.594148799567,79.7410588718258
Yellow Soil,61.8226606395989,19.0229160136487,44.4924173504548
Peat Soil,143.203029108281,63.9607640539863,10.1092336040151
Laterite Soil,57.215456132599,19.9950403362245,89.7317742472214
Black Soil,137.351783442511,81.9179298325486,71.1527544006566
Yellow Soil,31.8056793577257,88.1927963955615,38.4636869579723
Cinder Soil,121.687433298963,80.4822322723552,46.5422894017618
Yellow Soil,22.6162471020603,29.0315924104765,47.7216022527429
Laterite Soil,109.802521348904,56.782133501028,91.4527761187899
Peat Soil,35.1409160081444,22.2224722266441,81.8289607208225
Yellow Soil,27.1225821248242,87.1593528085632,19.9311880104893
Yellow Soil,8.7796068142411,47.9128719108635,28.6521250521613
Cinder Soil,19.2605090115815,20.7470393241966,71.6679400533563
Black Soil,7.08823697847181,74.8158237198382,46.228827191203
Laterite Soil,43.7645281077061,77.3576018756139,87.1557784840807
Cinder Soil,99.5695001906384,7.40627803233708,86.3428465982254
Yellow Soil,90.3310962740652,25.5163930310604,19.9377311984391
Peat Soil,52.5881200483716,80.5727555215004,86.3814482991167
Cinder Soil,121.25846783092,47.464410675017,20.9715755670855
Black Soil,34.2139775631822,86.1667679696768,95.4774258426725
Yellow Soil,120.997684288371,77.2974404268183,81.1663007441503
Laterite Soil,47.8403947892692,52.3238872869729,12.2302260726367
Laterite Soil,105.806020796313,74.947588125168,68.8593825069339
Peat Soil,81.5605066954352,46.3722723080603,26.2526039518281
Yellow Soil,52.8975220409983,35.2961650897263,93.539919368749
Peat Soil,52.2533441267109,64.1804525218313,93.132213301585
Peat Soil,120.441844321326,65.5603221375559,61.6259293024244
Peat Soil,79.7172288023212,80.0194698998519,40.804169263334
Yellow Soil,11.9327481650466,88.5916536769778,73.0094683670486
Cinder Soil,110.33017524972,27.6286645291851,72.0096693493741
Yellow Soil,59.8866825406163,85.9869209833301,34.8536034985808
Laterite Soil,129.497874950825,79.9582262710829,58.8806470616042
Cinder Soil,63.3396080969805,43.5187628530405,87.4398633623806
Laterite Soil,35.7618702954201,87.0441512279034,79.325809660911
Yellow Soil,13.3062424881022,37.6100461061217,85.3564638895178
Yellow Soil,20.4606007523757,31.0436678328513,49.9135467510626
Laterite Soil,18.9203749665079,73.1654330703435,86.4076235627808
Peat Soil,18.8247558635867,41.698126867534,46.1223918215366
Peat Soil,98.3044138977791,71.9335162909942,54.6261666481993
Peat Soil,106.493948090927,80.7626948420007,34.2110022407422
Black Soil,141.392624984228,48.5703639159296,41.4981368167054
Cinder Soil,99.1537391827516,53.6993276054632,84.1153782154253
Cinder Soil,88.2038667400052,44.6652179241812,95.5552516674233
Peat Soil,124.999795576612,72.9117599963815,76.0715137357482
Cinder Soil,31.3356308394068,72.3117452768102,86.211771329759
Black Soil,16.6307150764782,20.8078144900911,51.2471887664383
Peat Soil,58.4081546437026,81.2074495279992,40.0062621478874
Cinder Soil,68.1801889578416,89.6668433213289,64.3472706407658
Peat Soil,41.5017838923009,17.1932565285954,18.9599192033061
Peat Soil,46.8231938447698,24.187997849294,49.3530487467202
Yellow Soil,93.8924145237174,25.8467620249161,11.6444018784698
Peat Soil,84.6661378694479,17.730631581525,63.2354673508854
Peat Soil,56.9147927662799,77.9511345784332,87.0158460620999
Black Soil,68.6730255098643,45.0460890406132,11.5303757740128
Cinder Soil,135.279839644767,12.7825582639285,75.6356501931189
Yellow Soil,126.663764810888,21.2245217596184,89.4990866725803
Laterite Soil,71.0969047080386,13.7306924399542,76.2675421672209
Yellow Soil,90.7914273064316,65.4739939729895,46.5622738838364
Black Soil,26.1349102941549,66.6938831821948,88.3792873123648
Black Soil,44.8101244360186,35.6468833216955,49.1671711883843
Cinder Soil,84.0343251442486,21.0091581527891,90.672830794572
Cinder Soil,35.4505011451241,78.2024376494099,78.4185568022632
Black Soil,6.88365684259097,63.5382263229522,87.0756155619489
Cinder Soil,141.599360262193,40.5796923401173,29.8253134056752
Black Soil,9.87854918735751,26.1374629924992,24.3289015619098
Yellow Soil,107.280066875718,70.419374720658,82.3737996061872
Laterite Soil,50.9089968243907,22.5967228746478,88.735583036461
Laterite Soil,124.864632416351,31.0521761666386,20.6113484810145
Cinder Soil,105.111920331951,55.4743550369148,33.8374261537654
Peat Soil,36.0230911821172,12.7707280339698,53.1697024116932
Cinder Soil,129.137215178455,16.4692293741252,71.746094477129
Yellow Soil,107.557842202572,43.7465193264885,25.7650105717556
Peat Soil,89.5517008139945,30.642420267486,72.476778537427
Black Soil,22.9392800254133,54.2985920060594,77.4247256384867
Black Soil,48.6002845809362,87.6462818078362,78.6566489625418
Cinder Soil,20.8082846441931,52.0960968512793,95.9687930345035
Peat Soil,65.3995764911499,21.1313191034529,64.657959043619
Black Soil,25.1765651307916,71.7998024138117,79.4339066846853
Cinder Soil,94.8168619338814,89.7173100965907,64.3170071018695
Laterite Soil,74.593399476133,49.2459330768073,67.8404711992478
Cinder Soil,41.3384605279593,36.3416354795929,59.9950212462469
Peat Soil,40.0058610181908,54.3354842192023,68.4738637044734
Black Soil,143.886273495571,73.6121228396802,70.9721442949721
Yellow Soil,148.725184278162,28.7679866290458,66.9740151128345
Black Soil,149.357383366749,79.0580153970912,82.3324734674613
Yellow Soil,140.961818432921,52.4898180824028,23.9507798246781
Cinder Soil,132.281310832437,47.860356843928,85.4800110688689
Cinder Soil,63.109229180093,48.6852888881638,25.3854237399612
Laterite Soil,78.2253292063536,50.8489210369453,44.0230870853095
Peat Soil,116.152441163211,53.6421558655496,49.1615672290196
Cinder Soil,73.0507995155121,8.05756083596896,61.4985496494199
Peat Soil,54.4480455705737,67.0566591201408,69.5100327195491
Black Soil,119.271122164483,44.5309996600509,35.079134645862
Yellow Soil,14.5582910506866,29.7596615300095,18.0526957322448
Peat Soil,9.92295035288034,69.5892931425874,21.2705730590919
Laterite Soil,44.7955581520306,6.40410336426719,73.2306478654327
Peat Soil,129.915908091471,10.0187046472289,66.9324097153825
Yellow Soil,84.5112993238666,87.051358118328,24.3029704769874
Yellow Soil,41.3897919794529,71.5998863571218,72.6449937086959
Cinder Soil,8.10558627250055,74.8725758980653,64.7125845832872
Cinder Soil,44.3700367809373,85.6549605441161,73.3068055627853
Peat Soil,61.8842210959859,71.0825260842827,46.5994481233626
Yellow Soil,121.797189919531,45.791629274251,38.0828610209569
Peat Soil,39.3977445807395,16.3686435262105,18.4077251211831
Cinder Soil,69.4184245405651,17.6241917009223,11.9480683295859
Yellow Soil,60.7852902286,43.0174736648433,47.4868782284753
Black Soil,9.30049068252177,13.8874837265561,10.0637469406106
Peat Soil,113.168346312322,63.3135803301236,62.6045742585646
Yellow Soil,137.912663551951,75.5275415499008,76.5749039282689
Black Soil,106.310666579425,24.7537247624678,44.6932579522091
Peat Soil,61.5331241739138,88.4678507409301,24.5491047121435
Yellow Soil,75.758538833327,75.5458014164795,39.6687234974234
Laterite Soil,35.1941000801584,66.0906811455711,17.5734791781987
Laterite Soil,16.2833973141011,87.2343183933501,35.3531261395184
Yellow Soil,127.890748313592,37.2360371307247,76.0544976509357
Peat Soil,140.482793322114,61.7750179215868,14.50095898152
Yellow Soil,66.013198047711,32.4026495782233,42.8354501085155
Yellow Soil,94.7500003492497,78.1528210781421,74.5508865110145
Cinder Soil,92.1758327558731,78.5417443362219,81.6154576269544
Cinder Soil,129.587202352321,30.173987026407,89.0080065782291
Yellow Soil,80.6374273510729,24.7618889521341,32.4457674718719
Black Soil,38.1151420179862,53.4309450898684,46.305547103842
Cinder Soil,103.375139375498,58.1966643166557,49.1748495815371
Peat Soil,52.5288301144018,17.0988900989394,40.1688865912986
Black Soil,82.8467801300636,56.0324959344225,89.6640467900792
Black Soil,38.8273931460573,50.1732612500996,23.795558840218
Cinder Soil,119.98023791619,69.0352710073721,48.2062581002406
Yellow Soil,37.3627886984104,28.6256722390145,35.9452183079441
Black Soil,109.167599676422,14.5639325133373,69.7882752805779
Yellow Soil,44.6487310477261,45.4007250575305,17.5660014385101
Cinder Soil,33.5001349723711,88.3881121011071,71.2688050119065
Cinder Soil,77.4732084914959,45.7087634581418,40.8334557257719
Cinder Soil,22.5357015209162,82.2797145772489,53.6050475601458
Yellow Soil,95.3023888870538,89.9612240076692,95.23403864183
Yellow Soil,38.1814300201038,47.7986483313464,18.9641755519712
Black Soil,121.228751088343,23.9688425858132,18.9873701355351
Laterite Soil,123.255210986073,12.4569553350615,14.9031661497931
Laterite Soil,54.723060405472,71.7201437244457,78.4490726158879
Black Soil,97.7739847154243,31.4680500484446,48.6376157402379
Peat Soil,116.621684872259,39.665549644541,40.4890128595198
Peat Soil,11.8529454030332,11.3554916039885,41.6752055725028
Black Soil,121.690456713467,23.2326189938995,69.4150727827493
Peat Soil,124.88009497164,7.62507047472449,61.4953048613131
Laterite Soil,127.29627749471,23.9190972210313,24.8603958614901
Cinder Soil,36.6860644739155,63.4642537346631,77.4775639355182
Cinder Soil,62.7198561575002,69.8518396819068,64.9852553565276
Cinder Soil,128.74022108262,9.05580057800578,97.9787309605355
Yellow Soil,55.0202839716707,74.7969432596033,34.8306166045365
Cinder Soil,148.657879459171,39.9776348784049,83.4431600055409
Laterite Soil,127.182015938975,59.0086040861716,40.9980182969794
Cinder Soil,105.954513537971,40.0139487073772,28.6828264880106
Peat Soil,6.36750593463999,18.8591477848163,11.740171107647
Peat Soil,54.1925343553681,41.4706991775585,21.6811312690288
Laterite Soil,35.5438154670642,24.4630434414575,11.7153900931311
Laterite Soil,62.7642252268726,36.5617491570621,55.6221944246498
Black Soil,129.71018183478,14.7341492788321,49.8273423497548
Yellow Soil,51.4583996747443,74.4193672611499,42.8716153422396
Black Soil,107.548944645581,11.0667861776674,21.5539396267346
Cinder Soil,99.8092506371282,71.393160259858,49.1746141962598
Laterite Soil,69.9224464529434,36.3762948236183,51.3495570558375
Cinder Soil,149.322591532424,38.6713380816191,32.5840416914379
Cinder Soil,61.9188978255087,54.3411594110352,93.6619329693009
Black Soil,55.1002100969329,22.3511529474003,65.895718893419
Yellow Soil,28.0206176418314,77.7905385726634,79.4248980444436
Yellow Soil,93.3429343828855,51.3216293282928,66.4666222698616
Black Soil,11.1304558194931,54.2828797828855,84.1347655765412
Peat Soil,57.8076810334643,65.300258020899,27.9704439773022
Black Soil,55.9035357327956,40.6261073004661,51.1644010710036
Black Soil,20.3952434434774,11.4689362054969,17.452237662371
Cinder Soil,70.2925611946601,89.3831761461722,15.0042362006907
Yellow Soil,37.7543942749891,12.4375980396543,37.565622976539
Yellow Soil,99.3878222397672,76.3814974507952,31.0118839683938
Laterite Soil,74.816950747895,54.1422233828853,20.2561945198075
